date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-04-14,4432.126,4474.353,4438.184,4385.908,434432128.0,17.111,0.39,4352.323,4249.207,4086.148,423030387.2,395646736.0,392506385.6
2015-04-13,4394.047,4432.024,4421.073,4361.589,434153024.0,76.657,1.76,4316.695,4214.207,4049.522,419216492.8,395033225.6,384556694.4
2015-04-10,4249.383,4351.687,4344.416,4231.196,348190176.0,82.278,1.93,4266.588,4169.269,4009.351,396646643.2,381493529.6,375192281.6
2015-04-09,4316.958,4332.166,4262.138,4212.611,439699904.0,-33.665,-0.78,4222.66,4129.827,3971.773,394822707.2,381350144.0,371066004.0
2015-04-08,4277.45,4304.78,4295.803,4204.826,458676704.0,35.759,0.84,4195.011,4097.655,3934.898,372785299.2,375377040.0,358528400.0
2015-04-07,4213.894,4260.471,4260.044,4197.019,415362656.0,89.506,2.15,4146.091,4065.379,3896.139,368263084.8,376367500.8,345307948.0
2015-04-03,4104.672,4170.558,4170.538,4092.383,321303776.0,45.762,1.11,4111.718,4036.581,3860.024,370849958.4,373943228.8,336236836.0
2015-04-02,4149.946,4156.842,4124.776,4068.649,339070496.0,0.881,0.02,4071.95,4008.784,3825.423,366340416.0,381994604.8,329247549.6
2015-04-01,4057.501,4139.499,4123.895,4046.939,329512864.0,72.691,1.79,4036.995,3980.281,3794.002,367877580.8,387242316.8,323169464.8
2015-03-31,4138.885,4166.018,4051.204,4037.771,436065632.0,-36.974,-0.9,4000.298,3952.496,3764.348,377968780.8,395810032.0,316677020.8
2015-03-30,3999.024,4101.651,4088.178,3999.024,428297024.0,116.481,2.93,3984.666,3923.088,3737.183,384471916.8,389366035.2,307967064.0
2015-03-27,3957.542,3993.032,3971.697,3932.87,298756064.0,21.698,0.55,3961.443,3884.838,3712.837,377036499.2,374080163.2,298961019.2
2015-03-26,3921.745,3991.997,3949.999,3892.878,346756320.0,9.587,0.24,3945.618,3849.434,3692.894,397648793.6,368891033.6,295162537.6
2015-03-25,3961.578,3980.716,3940.412,3913.988,379968864.0,-32.634,-0.82,3923.566,3813.718,3673.709,406607052.8,360781864.0,289291143.2
2015-03-24,3980.066,3989.858,3973.046,3883.782,468581312.0,0.985,0.03,3904.695,3772.142,3650.625,413651283.2,341679760.0,278569667.2
2015-03-23,3923.083,3972.296,3972.061,3922.21,391119936.0,79.487,2.04,3861.51,3726.899,3628.089,394260153.6,314248395.2,263407017.6
2015-03-20,3852.492,3916.863,3892.574,3832.416,401817536.0,52.835,1.38,3808.232,3683.468,3605.602,371123827.2,298530443.2,252117436.8
2015-03-19,3851.249,3859.126,3839.739,3809.706,391547616.0,-6.316,-0.16,3753.249,3642.062,3585.947,340133273.6,276500494.4,240308627.2
2015-03-18,3769.086,3846.055,3846.055,3763.848,415190016.0,88.933,2.37,3703.87,3607.723,3567.452,314956675.2,259096612.8,230785744.8
2015-03-17,3733.961,3762.575,3757.122,3716.809,371625664.0,51.451,1.39,3639.589,3576.199,3547.293,269708236.8,237544009.6,217830328.8
2015-03-16,3641.773,3705.739,3705.671,3621.119,275438304.0,88.014,2.43,3592.287,3551.277,3531.143,234236636.8,226568092.8,206479734.4
2015-03-13,3604.671,3641.392,3617.657,3594.742,246864768.0,24.813,0.69,3558.703,3540.837,3516.206,225937059.2,223841875.2,200673273.6
2015-03-12,3557.686,3603.341,3592.844,3536.534,265664624.0,68.191,1.94,3530.876,3536.355,3502.62,212867715.2,221434041.6,196947726.4
2015-03-11,3524.575,3568.916,3524.653,3512.218,188947824.0,4.042,0.12,3511.576,3533.7,3488.598,203236550.4,217800422.4,193297704.8
2015-03-10,3523.64,3551.205,3520.611,3511.985,194267664.0,-17.139,-0.48,3512.809,3529.108,3480.713,205379782.4,215459574.4,196371844.0
2015-03-09,3449.696,3546.705,3537.75,3417.486,233940416.0,59.23,1.7,3510.267,3529.279,3474.771,218899548.8,212565640.0,196223678.4
2015-03-06,3501.184,3516.243,3478.52,3472.392,181518048.0,-17.824,-0.51,3522.97,3527.736,3469.756,221746691.2,205704430.4,194168962.4
2015-03-05,3513.249,3517.083,3496.344,3467.676,217508800.0,-34.478,-0.98,3541.835,3529.832,3463.528,230000368.0,204116760.0,194852244.8
2015-03-04,3514.667,3540.912,3530.822,3497.172,199663984.0,22.922,0.65,3555.825,3527.181,3460.43,232364294.4,202474876.8,193800762.4
2015-03-03,3579.315,3579.315,3507.9,3504.201,261866496.0,-93.365,-2.59,3545.406,3518.386,3457.979,225539366.4,198116648.0,194398506.4
2015-03-02,3603.452,3608.691,3601.265,3566.527,248176128.0,28.422,0.8,3548.291,3511.009,3458.85,206231731.2,186391376.0,192116192.0
2015-02-27,3565.233,3594.813,3572.843,3560.455,222786432.0,6.548,0.18,3532.502,3491.576,3457.533,189662169.6,177504672.0,194090844.8
2015-02-26,3473.713,3569.33,3566.295,3456.871,229328432.0,87.566,2.52,3517.83,3468.884,3459.29,178233152.0,172461411.2,194939833.6
2015-02-25,3529.55,3529.55,3478.729,3463.955,165539344.0,-43.593,-1.24,3498.537,3443.497,3459.562,172585459.2,168794987.2,197482020.0
2015-02-24,3511.544,3536.82,3522.322,3511.093,165328320.0,22.839,0.65,3491.366,3432.318,3464.006,170693929.6,177284113.6,202647732.8
2015-02-17,3511.544,3536.82,3522.322,3511.093,165328320.0,22.839,0.65,3473.726,3420.263,3465.335,166551020.8,179881716.8,211277728.0
2015-02-16,3473.289,3504.475,3499.483,3466.607,165641344.0,29.655,0.85,3450.65,3411.775,3459.03,165347174.4,182633494.4,217903473.6
2015-02-13,3458.827,3509.505,3469.828,3452.079,201089968.0,26.954,0.78,3419.938,3397.223,3451.813,166689670.4,185587729.6,226096670.4
2015-02-12,3435.361,3453.582,3442.874,3405.627,156081696.0,8.75,0.26,3388.456,3393.679,3460.079,165004515.2,185126648.0,230176252.0
2015-02-11,3415.977,3445.655,3434.124,3412.136,144613776.0,27.181,0.8,3373.271,3397.571,3468.141,183874297.6,190680364.8,234262784.0
2015-02-10,3345.077,3407.18,3406.943,3339.548,159309088.0,61.022,1.82,3366.8,3406.691,3471.556,193212412.8,197841008.0,236832720.8
2015-02-09,3305.734,3376.526,3345.921,3298.597,172353824.0,33.501,1.01,3372.9,3423.49,3476.911,199919814.4,210677017.6,238224964.8
2015-02-06,3352.33,3374.051,3312.42,3285.935,192664192.0,-54.526,-1.62,3374.508,3449.697,3485.294,204485788.8,217418256.0,242935632.0
2015-02-05,3487.951,3487.951,3366.946,3366.862,250430608.0,-34.822,-1.02,3398.902,3475.628,3497.009,205248780.8,226169052.8,250801555.2
2015-02-04,3446.144,3476.817,3401.768,3399.565,191304352.0,-35.677,-1.04,3421.872,3495.695,3506.625,197486432.0,228011352.0,253030176.8
2015-02-03,3388.602,3441.709,3437.445,3360.717,192846096.0,83.485,2.49,3446.583,3510.406,3518.726,202469603.2,242673739.2,259474520.8
2015-02-02,3360.193,3407.256,3353.96,3347.085,195183696.0,-80.43,-2.34,3474.08,3506.284,3528.907,221434220.8,253173452.8,270880324.8
2015-01-30,3496.885,3514.217,3434.39,3431.936,196479152.0,-47.408,-1.36,3524.885,3506.403,3543.286,230350723.2,266605611.2,283681045.6
2015-01-29,3474.915,3505.582,3481.798,3453.901,211618864.0,-43.525,-1.24,3552.354,3526.479,3548.251,247089324.8,275225856.0,291153825.6
2015-01-28,3547.239,3583.312,3525.323,3512.393,216220208.0,-49.608,-1.39,3569.517,3538.711,3547.039,258536272.0,277845203.2,296984576.8
2015-01-27,3614.038,3616.258,3574.931,3510.017,287669184.0,-33.054,-0.92,3574.229,3536.421,3543.546,282877875.2,275824433.6,307424318.4
2015-01-26,3580.118,3611.617,3607.985,3559.376,239766208.0,36.253,1.01,3538.487,3530.332,3537.091,284912684.8,265772912.0,312271564.8
2015-01-23,3582.088,3627.806,3571.732,3548.626,280172160.0,4.119,0.12,3487.921,3520.891,3523.463,302860499.2,268453008.0,315773232.0
2015-01-22,3551.052,3576.756,3567.613,3520.053,268853600.0,18.728,0.53,3500.604,3518.39,3506.396,303362387.2,275434057.6,317637104.0
2015-01-21,3420.491,3557.794,3548.885,3409.43,337928224.0,152.663,4.5,3507.906,3517.555,3494.261,297154134.4,278049001.6,322681228.8
2015-01-20,3336.793,3419.204,3396.222,3325.681,297843232.0,41.067,1.22,3498.613,3527.046,3486.541,268770992.0,276275302.4,333274900.8
2015-01-19,3414.013,3497.252,3355.155,3330.981,329505280.0,-279.991,-7.7,3522.177,3551.529,3485.888,246633139.2,288587196.8,338943318.4
2015-01-16,3616.248,3662.158,3635.146,3601.258,282681600.0,31.025,0.86,3553.861,3580.168,3485.427,234045516.8,300756480.0,340266564.8
2015-01-15,3501.719,3604.121,3604.121,3482.27,237812336.0,101.698,2.9,3536.177,3570.024,3471.699,247505728.0,307081795.2,348539523.2
2015-01-14,3522.907,3547.242,3502.423,3471.56,196012512.0,-11.617,-0.33,3527.204,3555.367,3456.663,258943868.8,316123950.4,354555098.4
2015-01-13,3506.451,3550.158,3514.04,3494.768,187153968.0,0.464,0.01,3555.478,3550.67,3442.404,283779612.8,339024203.2,359264164.0
2015-01-12,3531.515,3560.527,3513.576,3461.322,266567168.0,-33.147,-0.94,3580.881,3543.85,3426.363,330541254.4,358770217.6,364959731.2
2015-01-09,3547.574,3689.753,3546.723,3536.395,349982656.0,-12.536,-0.35,3606.474,3526.034,3409.835,367467443.2,363093456.0,369985956.8
2015-01-08,3650.073,3659.945,3559.259,3552.1,295003040.0,-84.531,-2.32,3603.871,3494.401,3393.576,366657862.4,359840150.4,373737760.0
2015-01-07,3620.924,3671.19,3643.79,3601.698,320191232.0,2.731,0.07,3583.53,3470.967,3370.959,373304032.0,367313456.0,390631336.0
2015-01-06,3608.428,3683.226,3641.059,3587.231,420962176.0,-0.482,-0.01,3545.863,3446.036,3351.413,394268793.6,390274499.2,398844891.2
2015-01-05,3566.089,3669.042,3641.541,3551.51,451198112.0,107.836,3.05,3506.819,3420.247,3325.604,386999180.8,389299440.0,404040844.8
2014-12-31,3462.389,3542.34,3533.705,3452.498,345934752.0,76.151,2.2,3445.594,3390.686,3298.745,358719468.8,379776649.6,402821585.6
2014-12-30,3450.814,3491.826,3457.554,3422.174,328233888.0,2.099,0.06,3384.93,3373.375,3270.437,353022438.4,389997251.2,408832681.6
2014-12-29,3502.183,3524.28,3455.455,3405.836,425015040.0,9.616,0.28,3358.404,3357.96,3243.756,361322880.0,392986246.4,410494252.8
2014-12-26,3343.64,3453.338,3445.839,3335.012,384614112.0,110.42,3.31,3346.21,3334.137,3211.974,386280204.8,379504124.8,407517872.0
2014-12-25,3254.48,3335.779,3335.419,3226.322,309799552.0,105.034,3.25,3333.675,3308.876,3180.123,391599699.2,371149244.8,407053348.8
2014-12-24,3332.146,3340.357,3230.385,3188.495,317449600.0,-94.539,-2.84,3335.777,3293.635,3151.077,400833830.4,376878457.6,404836608.0
2014-12-23,3358.798,3431.779,3324.924,3316.913,369736096.0,-69.557,-2.05,3361.819,3292.751,3125.709,426972064.0,387635369.6,401162252.0
2014-12-22,3396.251,3455.207,3394.481,3357.661,549801664.0,11.314,0.33,3357.515,3270.95,3093.74,424649612.8,413949216.0,393806032.0
2014-12-19,3345.629,3397.183,3383.167,3280.916,411211584.0,37.24,1.11,3322.064,3256.79,3056.479,372728044.8,407415283.2,380307934.4
2014-12-18,3359.09,3393.711,3345.927,3322.229,355970208.0,-14.671,-0.44,3284.076,3230.962,3016.494,350698790.4,418782249.6,367298762.4
2014-12-17,3325.82,3368.194,3360.598,3275.736,448140768.0,57.196,1.73,3251.493,3206.804,2976.052,352923084.8,425866521.6,354807745.2
2014-12-16,3221.358,3303.402,3303.402,3207.688,358123840.0,86.174,2.68,3223.683,3167.499,2934.883,348298675.2,427668112.0,338508055.6
2014-12-15,3176.829,3226.221,3217.228,3143.297,290193824.0,24.001,0.75,3184.385,3129.553,2896.784,403248819.2,428002259.2,327748931.6
2014-12-12,3182.923,3239.447,3193.227,3167.928,301065312.0,10.215,0.32,3191.516,3089.812,2864.278,442102521.6,435531619.2,321163145.2
2014-12-11,3185.161,3254.424,3183.012,3158.443,367091680.0,-38.534,-1.2,3177.847,3051.371,2833.671,486865708.8,442957452.8,314362378.0
2014-12-10,3120.212,3229.047,3221.546,3058.191,425018720.0,114.633,3.69,3162.115,3008.519,2803.508,498809958.4,432794758.4,306998574.8
2014-12-09,3233.097,3387.827,3106.913,3074.516,632874560.0,-145.968,-4.49,3111.316,2958.666,2772.147,507037548.8,414689134.4,294981951.6
2014-12-08,3108.272,3270.881,3252.881,3075.7,484462336.0,127.996,4.1,3074.721,2916.531,2744.732,452755699.2,373662848.0,279523806.0
2014-12-05,3143.968,3195.798,3124.885,3011.936,524881248.0,20.534,0.66,2988.107,2856.168,2710.374,428960716.8,353200585.6,266630675.6
2014-12-04,2975.403,3104.89,3104.351,2968.876,426812928.0,136.802,4.61,2924.894,2802.025,2679.237,399049196.8,315815275.2,250824658.8
2014-12-03,2936.124,3028.225,2967.549,2912.246,466156672.0,43.609,1.49,2854.922,2745.3,2649.323,366779558.4,283748968.8,236966568.4
2014-12-02,2807.338,2944.506,2923.94,2804.293,361465312.0,104.128,3.69,2806.016,2702.268,2626.118,322340720.0,249347999.2,223183327.6
2014-12-01,2825.611,2855.332,2819.812,2808.653,365487424.0,10.993,0.39,2758.34,2664.015,2605.58,294569996.8,227495604.0,216022412.4
2014-11-28,2753.925,2809.543,2808.819,2740.374,375323648.0,54.329,1.97,2724.229,2638.744,2590.217,277440454.4,206794671.2,208038102.8
2014-11-27,2737.03,2754.49,2754.49,2718.704,265464736.0,31.472,1.16,2679.156,2615.971,2575.192,232581353.6,185767303.2,201230541.2
2014-11-26,2695.263,2723.36,2723.018,2690.31,243962480.0,37.457,1.4,2635.678,2598.497,2560.914,200718379.2,181202391.2,197438622.0
2014-11-25,2650.085,2686.063,2685.561,2643.843,222611696.0,36.303,1.37,2598.519,2585.627,2547.332,176355278.4,175274768.8,193169701.2
2014-11-24,2614.16,2667.671,2649.258,2602.944,279839712.0,65.803,2.55,2569.69,2572.933,2533.886,160421211.2,185384764.0,187115269.2
2014-11-21,2537.538,2585.362,2583.455,2530.032,151028144.0,46.356,1.83,2553.259,2564.58,2519.865,136148888.0,180060765.6,176816406.0
2014-11-20,2528.78,2545.473,2537.099,2522.836,106149864.0,-0.124,-0.01,2552.786,2556.449,2510.228,138953252.8,185834042.4,173013742.4
2014-11-19,2538.233,2550.5,2537.223,2531.318,122146976.0,-4.193,-0.17,2561.317,2553.346,2503.17,161686403.2,190184168.0,172880841.2
2014-11-18,2565.273,2570.211,2541.416,2534.927,142941360.0,-25.685,-1.0,2572.736,2549.969,2497.241,174194259.2,197018656.0,171206302.0
2014-11-17,2613.513,2614.086,2567.101,2565.943,158478096.0,-13.992,-0.54,2576.175,2547.144,2491.839,210348316.8,204549220.8,168871329.6
2014-11-14,2569.211,2581.932,2581.093,2557.666,165049968.0,1.343,0.05,2575.901,2541.689,2486.22,223972643.2,209281534.4,165519194.8
2014-11-13,2597.389,2607.519,2579.75,2567.463,219815616.0,-14.568,-0.56,2560.113,2534.412,2479.252,232714832.0,216693779.2,163904695.6
2014-11-12,2545.403,2594.318,2594.318,2539.601,184686256.0,35.706,1.4,2545.376,2523.33,2472.484,218681932.8,213674852.8,160822245.2
2014-11-11,2578.438,2602.373,2558.612,2532.572,323711648.0,-7.118,-0.28,2527.202,2509.036,2465.962,219843052.8,211064633.6,158378026.8
2014-11-10,2529.83,2565.73,2565.73,2514.71,226599728.0,63.577,2.54,2518.114,2494.841,2460.359,198750124.8,188845774.4,148562129.6
2014-11-07,2508.765,2541.549,2502.153,2489.419,208760912.0,-3.914,-0.16,2507.478,2475.151,2454.82,194590425.6,173572046.4,143811811.2
2014-11-06,2505.167,2510.985,2506.067,2482.983,149651120.0,2.619,0.1,2508.712,2464.006,2453.052,200672726.4,160193442.4,140755480.8
2014-11-05,2516.87,2519.399,2503.448,2499.228,190491856.0,-9.724,-0.39,2501.284,2452.993,2451.846,208667772.8,155577514.4,140169120.8
2014-11-04,2511.036,2517.46,2513.172,2498.605,218247008.0,0.624,0.03,2490.871,2444.512,2450.593,202286214.4,145393948.0,136742208.0
2014-11-03,2515.824,2524.172,2512.548,2502.06,205801232.0,4.223,0.17,2471.567,2436.534,2447.484,178941424.0,133193438.4,131620069.2
2014-10-31,2473.501,2512.189,2508.325,2466.504,239172416.0,39.4,1.6,2442.824,2430.75,2444.246,152553667.2,121756855.2,127500094.0
2014-10-30,2450.361,2474.376,2468.925,2443.759,189626352.0,17.541,0.72,2419.3,2424.091,2440.69,119714158.4,111115612.0,120556448.0
2014-10-29,2423.813,2461.268,2451.384,2415.703,158584064.0,34.731,1.44,2404.702,2421.638,2439.092,102487256.0,107969637.6,118008224.8
2014-10-28,2373.155,2416.766,2416.653,2373.155,101523056.0,47.821,2.02,2398.154,2422.887,2438.616,88501681.6,105691420.0,117214698.4
2014-10-27,2377.542,2377.542,2368.832,2361.68,73862448.0,-21.874,-0.92,2401.501,2425.878,2437.757,87445452.8,108278484.8,116340212.8
2014-10-24,2397.848,2404.993,2390.706,2385.725,74974872.0,-5.23,-0.22,2418.677,2434.489,2438.261,90960043.2,114051576.0,117759134.0
2014-10-23,2415.44,2424.662,2395.936,2392.532,103491840.0,-22.705,-0.94,2428.882,2442.098,2439.986,102517065.6,121317519.2,119101069.2
2014-10-22,2434.886,2447.467,2418.641,2417.562,88656192.0,-14.75,-0.61,2438.574,2450.7,2440.623,113452019.2,124760727.2,119722796.0
2014-10-21,2453.406,2459.255,2433.391,2432.552,96241912.0,-21.32,-0.87,2447.621,2456.674,2439.757,122881158.4,128090468.0,121553437.6
2014-10-20,2448.453,2456.621,2454.711,2441.896,91435400.0,12.979,0.53,2450.255,2458.434,2437.526,129111516.8,130046700.0,126078481.2
2014-10-17,2443.222,2456.105,2441.732,2410.401,132759984.0,-2.663,-0.11,2450.302,2457.742,2436.65,137143108.8,133243332.8,127619069.2
2014-10-16,2448.968,2480.3,2444.395,2441.822,158166608.0,-19.479,-0.79,2455.313,2457.289,2436.481,140117972.8,129997284.0,126439078.4
2014-10-15,2444.538,2465.498,2463.874,2431.188,135801888.0,17.312,0.71,2462.825,2456.546,2435.434,136069435.2,128046812.0,125179877.2
2014-10-14,2451.094,2467.904,2446.562,2436.336,127393704.0,-8.384,-0.34,2465.727,2454.345,2433.862,133299777.6,128737976.8,123848558.8
2014-10-13,2457.412,2460.389,2454.946,2430.546,131593360.0,-11.843,-0.48,2466.612,2449.635,2433.795,130981883.2,124401940.8,123388590.8
2014-10-10,2472.096,2482.136,2466.789,2457.684,147634304.0,-15.166,-0.61,2465.183,2442.033,2433.51,129343556.8,121466692.0,123486510.8
2014-10-09,2480.197,2488.113,2481.955,2461.112,137923920.0,3.572,0.14,2459.265,2437.875,2431.482,119876595.2,116884619.2,121668410.4
2014-10-08,2460.87,2478.383,2478.383,2445.268,121953600.0,27.395,1.12,2450.267,2430.546,2427.826,120024188.8,114684864.8,121258924.8
2014-09-30,2452.166,2454.885,2450.988,2444.204,115804232.0,3.189,0.13,2442.963,2422.84,2423.23,124176176.0,115016407.2,120883081.6
2014-09-29,2443.91,2453.665,2447.799,2435.611,123401728.0,10.598,0.43,2432.658,2416.618,2418.447,117821998.4,122110262.4,118958913.6
2014-09-26,2430.808,2439.649,2437.201,2420.499,100299496.0,0.236,0.01,2418.882,2415.557,2412.971,113589827.2,121994805.6,115949398.4
2014-09-25,2453.423,2462.668,2436.965,2429.587,138661888.0,-4.899,-0.2,2416.484,2415.672,2406.675,113892643.2,122880872.8,114458956.4
2014-09-24,2391.419,2443.978,2441.864,2387.07,142713536.0,42.402,1.77,2410.824,2414.321,2401.206,109345540.8,122312942.4,110909673.2
2014-09-23,2379.521,2402.482,2399.462,2379.521,84033344.0,20.542,0.86,2402.717,2413.378,2395.318,105856638.4,118959140.8,108466207.6
2014-09-22,2419.326,2419.326,2378.92,2374.108,102240872.0,-46.291,-1.91,2400.577,2417.954,2392.488,126398526.4,122375240.8,109133226.4
2014-09-19,2409.313,2430.149,2425.211,2402.313,101813576.0,16.547,0.69,2412.231,2424.988,2391.81,130399784.0,125506329.6,108512379.6
2014-09-18,2396.379,2414.946,2408.664,2389.622,115926376.0,7.338,0.31,2414.86,2425.09,2388.262,131869102.4,126452201.6,108456211.2
2014-09-17,2395.361,2405.371,2401.326,2379.091,125269024.0,12.561,0.53,2417.818,2425.107,2386.136,135280344.0,127832984.8,107724296.8
2014-09-16,2440.339,2442.924,2388.765,2386.98,186742784.0,-48.424,-1.99,2424.04,2423.62,2384.808,132061643.2,126749756.0,107253346.4
2014-09-15,2433.001,2439.254,2437.189,2418.959,122247160.0,-1.169,-0.05,2435.332,2420.276,2384.097,118351955.2,115807564.8,103141684.8
2014-09-12,2418.752,2438.358,2438.358,2412.622,109160168.0,14.904,0.61,2437.746,2410.385,2380.27,120612875.2,109903991.2,101708954.0
2014-09-11,2430.678,2461.473,2423.454,2417.269,132982584.0,-8.979,-0.37,2435.319,2397.677,2375.149,121035300.8,106037040.0,101149420.4
2014-09-10,2435.593,2437.081,2432.433,2422.646,109175520.0,-12.791,-0.52,2432.396,2388.091,2371.921,120385625.6,99506404.0,100022680.8
2014-09-09,2452.227,2454.893,2445.224,2437.078,118194344.0,-4.035,-0.17,2423.201,2377.257,2368.152,121437868.8,97973274.4,99155035.2
2014-09-05,2433.174,2450.634,2449.259,2427.987,133551760.0,23.035,0.95,2405.22,2367.021,2364.159,113263174.4,95891212.0,97825376.4
2014-09-04,2411.934,2427.297,2426.224,2404.082,111272296.0,17.386,0.72,2383.025,2358.632,2358.252,99195107.2,91518429.6,95484773.2
2014-09-03,2389.694,2414.26,2408.838,2389.679,129734208.0,22.378,0.94,2360.036,2351.434,2353.314,91038779.2,90460220.8,95757618.8
2014-09-02,2359.862,2387.655,2386.46,2349.949,114436736.0,31.143,1.32,2343.787,2347.164,2351.033,78627182.4,87615608.8,95088000.0
2014-09-01,2340.925,2355.552,2355.317,2338.53,77320872.0,17.03,0.73,2331.314,2345.995,2350.178,74508680.0,87756936.8,94959252.8
2014-08-29,2317.304,2338.774,2338.287,2313.262,63211424.0,27.009,1.17,2328.823,2347.919,2351.193,78519249.6,90475804.8,96928896.8
2014-08-28,2328.059,2336.363,2311.278,2309.639,70490656.0,-16.317,-0.7,2334.238,2350.154,2350.749,83841752.0,93513916.8,100084195.2
2014-08-27,2323.79,2336.737,2327.595,2322.885,67676224.0,3.503,0.15,2342.832,2352.621,2352.697,89881662.4,96261800.8,102109050.8
2014-08-26,2339.6,2350.391,2324.092,2317.184,93844224.0,-18.771,-0.8,2350.541,2355.751,2352.418,96604035.2,100538957.6,104876381.2
2014-08-25,2367.019,2367.606,2342.863,2338.455,97373720.0,-22.501,-0.95,2360.676,2359.047,2352.782,101005193.6,100336796.0,106897652.4
2014-08-22,2352.316,2368.457,2365.364,2350.986,89823936.0,11.12,0.47,2367.016,2361.296,2351.834,102432360.0,99759540.8,111022432.8
2014-08-21,2365.731,2367.46,2354.244,2333.299,100690208.0,-11.896,-0.5,2366.07,2357.873,2346.588,103186081.6,99451116.8,111479878.0
2014-08-20,2371.649,2375.475,2366.14,2360.837,101288088.0,-8.628,-0.36,2362.41,2355.194,2340.727,102641939.2,101055016.8,112417144.4
2014-08-19,2378.886,2379.474,2374.768,2358.965,115850016.0,0.206,0.01,2360.962,2354.902,2332.311,104473880.0,102560391.2,111563433.6
2014-08-18,2366.272,2379.804,2374.562,2361.197,104509552.0,13.927,0.59,2357.419,2354.361,2323.208,99668398.4,102161568.8,109698062.0
2014-08-15,2337.985,2366.902,2360.635,2333.123,93592544.0,24.69,1.06,2355.576,2354.467,2312.795,97086721.6,103381988.8,107181197.4
2014-08-14,2357.198,2363.18,2335.945,2334.08,97969496.0,-22.956,-0.97,2349.676,2351.343,2302.97,95716152.0,106654473.6,105775235.0
2014-08-13,2358.459,2370.513,2358.901,2335.694,110447792.0,1.849,0.08,2347.979,2352.774,2294.026,99468094.4,107956300.8,103849438.6
2014-08-12,2361.17,2361.17,2357.052,2344.716,91822608.0,-8.297,-0.35,2348.843,2349.085,2284.625,100646902.4,109213804.8,102405060.6
2014-08-11,2338.008,2367.004,2365.349,2337.014,91601168.0,34.215,1.47,2351.303,2346.517,2275.521,104654739.2,113458508.8,101404715.0
2014-08-08,2329.184,2339.27,2331.134,2319.288,86739696.0,3.677,0.16,2353.357,2342.372,2265.841,109677256.0,122285324.8,100132599.8
2014-08-07,2363.608,2369.204,2327.457,2326.268,116729208.0,-35.764,-1.51,2353.011,2335.304,2256.685,117592795.2,123508639.2,98864328.6
2014-08-06,2358.206,2371.667,2363.221,2334.334,116341832.0,-6.132,-0.26,2357.569,2326.259,2247.454,116444507.2,123779272.0,95814493.0
2014-08-05,2376.797,2380.774,2369.353,2353.795,111861792.0,-6.267,-0.26,2349.327,2309.721,2236.729,117780707.2,120566476.0,93098503.8
2014-08-04,2336.63,2375.62,2375.62,2332.138,116713752.0,46.218,1.98,2341.731,2292.055,2227.285,122262278.4,117234555.2,90042594.2
2014-08-01,2341.227,2371.5,2329.402,2328.966,126317392.0,-20.849,-0.89,2331.386,2271.123,2217.318,134893393.6,110980406.0,86719023.4
2014-07-31,2321.967,2350.551,2350.251,2316.585,110987768.0,28.24,1.22,2317.596,2254.597,2209.783,129424483.2,104895996.4,83045709.0
2014-07-30,2324.69,2339.038,2322.011,2316.058,123022832.0,-9.358,-0.4,2294.949,2235.278,2201.28,131114036.8,99742576.4,80680855.0
2014-07-29,2326.038,2342.77,2331.369,2316.217,134269648.0,7.472,0.32,2270.114,2220.164,2193.723,123352244.8,95596316.4,77513988.4
2014-07-28,2272.383,2331.472,2323.897,2272.383,179869328.0,63.443,2.81,2242.379,2204.525,2185.382,112206832.0,89350921.2,73466661.0
2014-07-25,2243.067,2260.89,2260.454,2239.066,98972840.0,23.439,1.05,2210.859,2189.311,2177.443,87067418.4,77979874.8,67188404.0
2014-07-24,2199.833,2239.815,2237.015,2199.833,119435536.0,39.182,1.78,2191.597,2178.066,2171.934,80367509.6,74220018.0,64875906.8
2014-07-23,2191.394,2210.282,2197.833,2190.555,84213872.0,5.135,0.23,2175.608,2168.65,2167.537,68371116.0,67849714.0,61121688.4
2014-07-22,2162.436,2197.592,2192.698,2162.236,78542584.0,26.403,1.22,2170.215,2163.737,2164.314,67840388.0,65630531.6,58794299.8
2014-07-21,2164.223,2171.94,2166.295,2158.955,54172260.0,2.151,0.1,2166.67,2162.515,2161.92,66495010.4,62850633.2,56875388.4
2014-07-18,2147.663,2176.325,2164.144,2145.446,65473296.0,7.076,0.33,2167.763,2163.514,2160.31,68892331.2,62457640.8,56225738.2
2014-07-17,2166.831,2166.932,2157.068,2147.084,59453568.0,-13.8,-0.64,2164.536,2164.969,2158.94,68072526.4,61195421.6,55071759.4
2014-07-16,2172.824,2183.248,2170.868,2166.774,81560232.0,-4.108,-0.19,2161.692,2167.282,2157.432,67328312.0,61619133.6,54757213.2
2014-07-15,2170.089,2176.272,2174.976,2165.206,71815696.0,3.218,0.15,2157.26,2167.282,2156.9,63420675.2,59431660.4,53152396.4
2014-07-14,2149.542,2171.902,2171.758,2145.278,66158864.0,23.749,1.11,2158.359,2166.24,2156.635,59206256.0,57582400.8,52058294.8
2014-07-11,2136.317,2154.735,2148.009,2134.795,61374272.0,5.162,0.24,2159.266,2165.576,2157.64,56022950.4,56396933.2,51915195.4
2014-07-10,2146.601,2151.774,2142.847,2139.522,55732496.0,-5.863,-0.27,2165.403,2165.801,2159.052,54318316.8,55531795.6,51809125.6
