datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2003-06-02,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-03,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-04,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-05,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-06,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-09,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-10,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-11,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-12,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-13,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-16,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-17,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-18,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-19,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-20,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-23,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-24,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-25,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-26,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-27,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-06-30,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-01,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-02,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-03,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-07,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-08,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-09,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-10,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-11,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-14,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-15,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-16,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-17,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-18,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-21,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-22,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-23,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-24,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-25,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-28,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-29,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-30,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-07-31,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-01,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-04,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-05,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-06,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-07,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-08,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-11,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-12,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-13,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-14,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-15,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-18,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-19,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-20,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-21,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-22,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-25,0.0,100052.251,15.6,100052.251,0.0,1.00052251,0.001606554
2003-08-26,136.9526,99915.2345,16.9,100052.1871,-6.38666290409e-07,1.000521871,0.001607193
2003-08-27,139.7502,99915.2345,16.9,100054.9847,2.79614077521e-05,1.000549847,0.001579217
2003-08-28,144.3695,99915.2345,16.9,100059.604,4.61676148755e-05,1.00059604,0.001533024
2003-08-29,147.1021,99915.2345,16.9,100062.3366,2.73097223131e-05,1.000623366,0.001505698
2003-09-02,148.6635,99915.2345,16.9,100063.898,1.56042728268e-05,1.00063898,0.001490084
2003-09-03,149.3141,99915.2345,16.9,100064.5486,6.50184545092e-06,1.000645486,0.001483578
2003-09-04,148.5334,99915.2345,16.9,100063.7679,-7.80196394157e-06,1.000637679,0.001491385
2003-09-05,146.3864,99915.2345,16.9,100061.6209,-2.14563177567e-05,1.000616209,0.001512855
2003-09-08,147.9479,99915.2345,16.9,100063.1824,1.56053838221e-05,1.000631824,0.00149724
2003-09-09,145.5406,99915.2345,16.9,100060.7751,-2.40577997048e-05,1.000607751,0.001521313
2003-09-10,144.3045,99915.2345,16.9,100059.539,-1.23534921528e-05,1.00059539,0.001533674
2003-09-11,146.7768,99915.2345,16.9,100062.0113,2.4708288932e-05,1.000620113,0.001508951
2003-09-12,150.2901,99915.2345,16.9,100065.5246,3.51112270716e-05,1.000655246,0.001473818
2003-09-15,144.4997,99915.2345,16.9,100059.7342,-5.78660834802e-05,1.000597342,0.001531722
2003-09-16,145.4756,99915.2345,16.9,100060.7101,9.75317401952e-06,1.000607101,0.001521963
2003-09-17,143.9141,99915.2345,16.9,100059.1486,-1.56055258698e-05,1.000591486,0.001537578
2003-09-18,148.8587,99915.2345,16.9,100064.0932,4.94167706719e-05,1.000640932,0.001488132
2003-09-19,146.9069,99915.2345,16.9,100062.1414,-1.95054983019e-05,1.000621414,0.00150765
2003-09-22,143.6539,99915.2345,16.9,100058.8884,-3.25097979564e-05,1.000588884,0.00154018
2003-09-23,145.931,99915.2345,16.9,100061.1655,2.27575984144e-05,1.000611655,0.001517409
2003-09-24,138.7093,99915.2345,16.9,100053.9438,-7.21728551123e-05,1.000539438,0.001589626
2003-09-25,132.9189,99915.2345,16.9,100048.1534,-5.78727812226e-05,1.000481534,0.00164753
2003-09-26,134.6104,99915.2345,16.9,100049.8449,1.69068587728e-05,1.000498449,0.001630615
2003-09-29,138.5791,99915.2345,16.9,100053.8136,3.96672279099e-05,1.000538136,0.001590928
2003-09-30,134.8056,99915.2345,16.9,100050.0401,-3.77147043598e-05,1.000500401,0.001628663
2003-10-01,135.2611,99915.2345,16.9,100050.4956,4.55272181332e-06,1.000504956,0.001624108
2003-10-02,133.8297,99915.2345,16.9,100049.0642,-1.43067757078e-05,1.000490642,0.001638422
2003-10-03,141.1165,99915.2345,16.9,100056.351,7.28322654315e-05,1.00056351,0.001565554
2003-10-06,145.0201,99915.2345,16.9,100060.2546,3.90140152122e-05,1.000602546,0.001526518
2003-10-07,151.0708,99915.2345,16.9,100066.3053,6.04705637037e-05,1.000663053,0.001466011
2003-10-08,150.0298,99915.2345,16.9,100065.2643,-1.04031021918e-05,1.000652643,0.001476421
2003-10-09,152.5672,99915.2345,16.9,100067.8017,2.53574506373e-05,1.000678017,0.001451047
2003-10-10,154.0636,99915.2345,16.9,100069.2981,1.49538610279e-05,1.000692981,0.001436083
2003-10-13,158.4226,99915.2345,16.9,100073.6571,4.35598138768e-05,1.000736571,0.001392493
2003-10-14,159.7238,99915.2345,16.9,100074.9583,1.30024227925e-05,1.000749583,0.001379481
2003-10-15,161.4805,99915.2345,16.9,100076.715,1.75538419385e-05,1.00076715,0.001361914
2003-10-16,151.266,99915.2345,16.9,100066.5005,-0.000102066699532,1.000665005,0.001464059
2003-10-17,148.0129,99915.2345,16.9,100063.2474,-3.2509381099e-05,1.000632474,0.00149659
2003-10-20,151.0708,99915.2345,16.9,100066.3053,3.05596718022e-05,1.000663053,0.001466011
2003-10-21,150.8105,99915.2345,16.9,100066.045,-2.60127521656e-06,1.00066045,0.001468614
2003-10-22,148.078,99915.2345,16.9,100063.3125,-2.7306965115e-05,1.000633125,0.001495939
2003-10-23,149.5744,99915.2345,16.9,100064.8089,1.49545319119e-05,1.000648089,0.001480975
2003-10-24,147.037,99915.2345,16.9,100062.2715,-2.53575660404e-05,1.000622715,0.001506349
2003-10-27,147.037,99915.2345,16.9,100062.2715,0.0,1.000622715,0.001506349
2003-10-28,154.3238,99915.2345,16.9,100069.5583,7.28226522422e-05,1.000695583,0.001433481
2003-10-29,154.1286,99915.2345,16.9,100069.3631,-1.95064316577e-06,1.000693631,0.001435433
2003-10-30,150.225,99915.2345,16.9,100065.4595,-3.90089421883e-05,1.000654595,0.001474469
2003-10-31,148.9238,99915.2345,16.9,100064.1583,-1.30034879818e-05,1.000641583,0.001487481
2003-11-03,150.6154,99915.2345,16.9,100065.8499,1.69051539405e-05,1.000658499,0.001470565
2003-11-04,149.0539,99915.2345,16.9,100064.2884,-1.56047243046e-05,1.000642884,0.00148618
2003-11-05,149.8346,99915.2345,16.9,100065.0691,7.80198422912e-06,1.000650691,0.001478373
2003-11-06,150.4202,99915.2345,16.9,100065.6547,5.8521920312e-06,1.000656547,0.001472517
2003-11-07,146.3864,99915.2345,16.9,100061.6209,-4.03115335834e-05,1.000616209,0.001512855
2003-11-10,142.4828,99915.2345,16.9,100057.7173,-3.90119604788e-05,1.000577173,0.001551891
2003-11-11,140.1406,99915.2345,16.9,100055.3751,-2.3408489252e-05,1.000553751,0.001575313
2003-11-12,145.2804,99915.2345,16.9,100060.5149,5.1369554058e-05,1.000605149,0.001523915
2003-11-13,145.8659,99915.2345,16.9,100061.1004,5.85145899534e-06,1.000611004,0.00151806
2003-11-14,139.6201,99915.2345,16.9,100054.8546,-6.24198612151e-05,1.000548546,0.001580518
2003-11-17,137.4731,99915.2345,16.9,100052.7076,-2.14582291742e-05,1.000527076,0.001601988
2003-11-18,132.7888,99915.2345,16.9,100048.0233,-4.68183231855e-05,1.000480233,0.001648831
2003-11-19,132.8538,99915.2345,16.9,100048.0883,6.49687998511e-07,1.000480883,0.001648181
2003-11-20,132.5936,99915.2345,16.9,100047.8281,-2.60074934388e-06,1.000478281,0.001650783
2003-11-21,131.943,99915.2345,16.9,100047.1775,-6.50288979132e-06,1.000471775,0.001657289
2003-11-24,137.6032,99915.2345,16.9,100052.8377,5.65753091835e-05,1.000528377,0.001600687
2003-11-25,134.5454,99915.2345,16.9,100049.7799,-3.05618518204e-05,1.000497799,0.001631265
2003-11-26,134.8056,99915.2345,16.9,100050.0401,2.6007053715e-06,1.000500401,0.001628663
2003-11-28,136.0418,99915.2345,16.9,100051.2763,1.23558171368e-05,1.000512763,0.001616301
2003-12-01,141.2466,99915.2345,16.9,100056.4811,5.2021325389e-05,1.000564811,0.001564253
2003-12-02,140.1406,99915.2345,16.9,100055.3751,-1.10537567166e-05,1.000553751,0.001575313
2003-12-03,136.8225,99915.2345,16.9,100052.057,-3.31626361572e-05,1.00052057,0.001608494
2003-12-04,137.6032,99915.2345,16.9,100052.8377,7.8029380246e-06,1.000528377,0.001600687
2003-12-05,135.6514,99915.2345,16.9,100050.8859,-1.95076925839e-05,1.000508859,0.001620205
2003-12-08,136.9526,99915.2345,16.9,100052.1871,1.30053820944e-05,1.000521871,0.001607193
2003-12-09,133.049,99915.2345,16.9,100048.2835,-3.90156388695e-05,1.000482835,0.001646229
2003-12-10,132.5936,99915.2345,16.9,100047.8281,-4.55180223058e-06,1.000478281,0.001650783
2003-12-11,137.9936,99915.2345,16.9,100053.2281,5.39741851728e-05,1.000532281,0.001596783
2003-12-12,135.9117,99915.2345,16.9,100051.1462,-2.08079243372e-05,1.000511462,0.001617602
2003-12-15,131.2273,99915.2345,16.9,100046.4618,-4.68200533219e-05,1.000464618,0.001664446
2003-12-16,130.902,99915.2345,16.9,100046.1365,-3.25148929947e-06,1.000461365,0.001667699
2003-12-17,129.3405,99915.2345,16.9,100044.575,-1.56077991077e-05,1.00044575,0.001683314
2003-12-18,130.3815,99915.2345,16.9,100045.616,1.040536181e-05,1.00045616,0.001672904
2003-12-19,128.1694,99915.2345,16.9,100043.4039,-2.21109138856e-05,1.000434039,0.001695025
2003-12-22,129.1454,99915.2345,16.9,100044.3799,9.75576561713e-06,1.000443799,0.001685265
2003-12-23,128.8851,99915.2345,16.9,100044.1196,-2.60184530365e-06,1.000441196,0.001687868
2003-12-24,132.7888,99915.2345,16.9,100048.0233,3.90197846269e-05,1.000480233,0.001648831
2003-12-26,135.196,99915.2345,16.9,100050.4305,2.40604453801e-05,1.000504305,0.001624759
2003-12-29,137.6032,99915.2345,16.9,100052.8377,2.40598664891e-05,1.000528377,0.001600687
2003-12-30,138.449,99915.2345,16.9,100053.6835,8.45353334733e-06,1.000536835,0.001592229
2003-12-31,139.0346,99915.2345,16.9,100054.2691,5.85285798094e-06,1.000542691,0.001586373
2004-01-02,138.449,99915.2345,16.9,100053.6835,-5.85282372534e-06,1.000536835,0.001592229
2004-01-05,144.2394,99915.2345,16.9,100059.4739,5.78729317848e-05,1.000594739,0.001534325
2004-01-06,143.7189,99915.2345,16.9,100058.9534,-5.20190622344e-06,1.000589534,0.00153953
2004-01-07,146.972,99915.2345,16.9,100062.2065,3.25118331688e-05,1.000622065,0.001506999
2004-01-08,151.9816,99915.2345,16.9,100067.2161,5.00648564052e-05,1.000672161,0.001456903
2004-01-09,149.6395,99915.2345,16.9,100064.874,-2.34052678917e-05,1.00064874,0.001480324
2004-01-12,154.3889,99915.2345,16.9,100069.6234,4.7463208718e-05,1.000696234,0.00143283
2004-01-13,156.9262,99915.2345,16.9,100072.1607,2.53553467455e-05,1.000721607,0.001407457
2004-01-14,157.4467,99915.2345,16.9,100072.6812,5.20124674397e-06,1.000726812,0.001402252
2004-01-15,148.6635,99915.2345,16.9,100063.898,-8.77682090126e-05,1.00063898,0.001490084
2004-01-16,147.8178,99915.2345,16.9,100063.0523,-8.45159959684e-06,1.000630523,0.001498541
2004-01-20,147.8828,99915.2345,16.9,100063.1173,6.49590418345e-07,1.000631173,0.001497891
2004-01-21,147.1021,99915.2345,16.9,100062.3366,-7.80207554063e-06,1.000623366,0.001505698
2004-01-22,144.3045,99915.2345,16.9,100059.539,-2.79585715771e-05,1.00059539,0.001533674
2004-01-23,146.7768,99915.2345,16.9,100062.0113,2.4708288932e-05,1.000620113,0.001508951
2004-01-26,149.7045,99915.2345,16.9,100064.939,2.9258856203e-05,1.00064939,0.001479674
2004-01-27,150.0949,99915.2345,16.9,100065.3294,3.90146642659e-06,1.000653294,0.00147577
2004-01-28,146.5165,99915.2345,16.9,100061.751,-3.57606377899e-05,1.00061751,0.001511554
2004-01-29,147.5575,99915.2345,16.9,100062.792,1.0403575688e-05,1.00062792,0.001501144
2004-01-30,146.7768,99915.2345,16.9,100062.0113,-7.80210090467e-06,1.000620113,0.001508951
2004-02-02,145.2153,99915.2345,16.9,100060.4498,-1.56053229365e-05,1.000604498,0.001524566
2004-02-03,144.825,99915.2345,16.9,100060.0595,-3.90064206968e-06,1.000600595,0.001528469
2004-02-04,141.7671,99915.2345,16.9,100057.0016,-3.05606454292e-05,1.000570016,0.001559048
2004-02-05,145.8659,99915.2345,16.9,100061.1004,4.09646494943e-05,1.000611004,0.00151806
2004-02-06,147.7527,99915.2345,16.9,100062.9872,1.88564786161e-05,1.000629872,0.001499192
2004-02-09,147.4925,99915.2345,16.9,100062.727,-2.60036210475e-06,1.00062727,0.001501794
2004-02-10,149.5093,99915.2345,16.9,100064.7438,2.01553571493e-05,1.000647438,0.001481626
2004-02-11,154.8443,99915.2345,16.9,100070.0788,5.33154815312e-05,1.000700788,0.001428276
2004-02-12,154.3889,99915.2345,16.9,100069.6234,-4.55081084627e-06,1.000696234,0.00143283
2004-02-13,149.6395,99915.2345,16.9,100064.874,-4.74609560687e-05,1.00064874,0.001480324
2004-02-17,150.6804,99915.2345,16.9,100065.9149,1.04022516432e-05,1.000659149,0.001469915
2004-02-18,151.331,99915.2345,16.9,100066.5655,6.50171440153e-06,1.000665655,0.001463409
2004-02-19,146.1912,99915.2345,16.9,100061.4257,-5.13638094235e-05,1.000614257,0.001514807
2004-02-20,145.7358,99915.2345,16.9,100060.9703,-4.55120439091e-06,1.000609703,0.001519361
2004-02-23,144.3695,99915.2345,16.9,100059.604,-1.36546747038e-05,1.00059604,0.001533024
2004-02-24,145.4756,99915.2345,16.9,100060.7101,1.10544111289e-05,1.000607101,0.001521963
2004-02-25,148.4033,99915.2345,16.9,100063.6378,2.92592366882e-05,1.000636378,0.001492686
2004-02-26,149.8997,99915.2345,16.9,100065.1342,1.49544832957e-05,1.000651342,0.001477722
2004-02-27,155.625,99915.2345,16.9,100070.8595,5.72157329901e-05,1.000708595,0.001420469
2004-03-01,156.2756,99915.2345,16.9,100071.5101,6.50139314518e-06,1.000715101,0.001413963
2004-03-02,154.9094,99915.2345,16.9,100070.1439,-1.36522372713e-05,1.000701439,0.001427625
2004-03-03,155.625,99915.2345,16.9,100070.8595,7.15098402093e-06,1.000708595,0.001420469
2004-03-04,163.6926,99915.2345,16.9,100078.9271,8.06188738691e-05,1.000789271,0.001339793
2004-03-05,173.9721,99915.2345,16.9,100089.2066,0.000102713930873,1.000892066,0.001236998
2004-03-08,169.1576,99915.2345,16.9,100084.3921,-4.81020897611e-05,1.000843921,0.001285143
2004-03-09,176.3143,99915.2345,16.9,100091.5488,7.15066540329e-05,1.000915488,0.001213576
2004-03-10,180.0878,99915.2345,16.9,100095.3223,3.77004856578e-05,1.000953223,0.001175841
2004-03-11,176.6396,99915.2345,16.9,100091.8741,-3.44491622661e-05,1.000918741,0.001210323
2004-03-12,179.3071,99915.2345,16.9,100094.5416,2.66505150792e-05,1.000945416,0.001183648
2004-03-15,172.0854,99915.2345,16.9,100087.3199,-7.21487893802e-05,1.000873199,0.001255865
2004-03-16,167.9866,99915.2345,16.9,100083.2211,-4.09522405445e-05,1.000832211,0.001296853
2004-03-17,170.3938,99915.2345,16.9,100085.6283,2.40519836747e-05,1.000856283,0.001272781
2004-03-18,167.0106,99915.2345,16.9,100082.2451,-3.38030550188e-05,1.000822451,0.001306613
2004-03-19,168.2468,99915.2345,16.9,100083.4813,1.23518412158e-05,1.000834813,0.001294251
2004-03-22,168.2468,99915.2345,16.9,100083.4813,0.0,1.000834813,0.001294251
2004-03-23,164.5383,99915.2345,16.9,100079.7728,-3.70540667832e-05,1.000797728,0.001331336
2004-03-24,165.9046,99915.2345,16.9,100081.1391,1.36521093301e-05,1.000811391,0.001317673
2004-03-25,174.8179,99915.2345,16.9,100090.0524,8.90607369197e-05,1.000900524,0.00122854
2004-03-26,175.9239,99915.2345,16.9,100091.1584,1.10500491655e-05,1.000911584,0.00121748
2004-03-29,181.5842,99915.2345,16.9,100096.8187,5.65514486044e-05,1.000968187,0.001160877
2004-03-30,181.6493,99915.2345,16.9,100096.8838,6.50370320043e-07,1.000968838,0.001160226
2004-03-31,175.9239,99915.2345,16.9,100091.1584,-5.71985838386e-05,1.000911584,0.00121748
2004-04-01,176.3794,99915.2345,16.9,100091.6139,4.55085151674e-06,1.000916139,0.001212925
2004-04-02,178.9167,99915.2345,16.9,100094.1512,2.53497760814e-05,1.000941512,0.001187552
2004-04-05,184.2517,99915.2345,16.9,100099.4862,5.32998175822e-05,1.000994862,0.001134202
2004-04-06,181.0637,99915.2345,16.9,100096.2982,-3.18483153212e-05,1.000962982,0.001166082
2004-04-07,177.6806,99915.2345,16.9,100092.9151,-3.37984526984e-05,1.000929151,0.001199913
2004-04-08,179.1119,99915.2345,16.9,100094.3464,1.42997134069e-05,1.000943464,0.0011856
2004-04-12,182.43,99915.2345,16.9,100097.6645,3.31497244284e-05,1.000976645,0.001152419
2004-04-13,175.2083,99915.2345,16.9,100090.4428,-7.21465384439e-05,1.000904428,0.001224636
2004-04-14,173.3215,99915.2345,16.9,100088.556,-1.88509506723e-05,1.00088556,0.001243504
2004-04-15,190.6277,99915.2345,16.9,100105.8622,0.000172908878813,1.001058622,0.001070442
2004-04-16,189.8469,99915.2345,16.9,100105.0814,-7.79974302034e-06,1.001050814,0.00107825
2004-04-19,184.4469,99915.2345,16.9,100099.6814,-5.39433156088e-05,1.000996814,0.00113225
2004-04-20,180.4131,99915.2345,16.9,100095.6476,-4.02978305583e-05,1.000956476,0.001172588
2004-04-21,180.4131,99915.2345,16.9,100095.6476,0.0,1.000956476,0.001172588
2004-04-22,180.7384,99915.2345,16.9,100095.9729,3.24989155676e-06,1.000959729,0.001169335
2004-04-23,180.218,99915.2345,16.9,100095.4525,-5.19901035911e-06,1.000954525,0.001174539
2004-04-26,176.5095,99915.2345,16.9,100091.744,-3.70496351969e-05,1.00091744,0.001211624
2004-04-27,175.2733,99915.2345,16.9,100090.5078,-1.23506690022e-05,1.000905078,0.001223986
2004-04-28,172.0854,99915.2345,16.9,100087.3199,-3.1850173109e-05,1.000873199,0.001255865
2004-04-29,174.1673,99915.2345,16.9,100089.4018,2.08008367302e-05,1.000894018,0.001235046
2004-04-30,167.7263,99915.2345,16.9,100082.9608,-6.43524677355e-05,1.000829608,0.001299456
2004-05-03,169.6131,99915.2345,16.9,100084.8476,1.88523599314e-05,1.000848476,0.001280588
2004-05-04,170.0685,99915.2345,16.9,100085.303,4.550139316e-06,1.00085303,0.001276034
2004-05-05,173.3866,99915.2345,16.9,100088.6211,3.31527197355e-05,1.000886211,0.001242853
2004-05-06,172.9312,99915.2345,16.9,100088.1657,-4.54996776844e-06,1.000881657,0.001247407
2004-05-07,173.5167,99915.2345,16.9,100088.7512,5.84984244534e-06,1.000887512,0.001241552
2004-05-10,170.9793,99915.2345,16.9,100086.2138,-2.53515002392e-05,1.000862138,0.001266926
2004-05-11,176.5746,99915.2345,16.9,100091.8091,5.59048023456e-05,1.000918091,0.001210973
2004-05-12,177.6155,99915.2345,16.9,100092.85,1.03994523564e-05,1.0009285,0.001200564
2004-05-13,176.8999,99915.2345,16.9,100092.1344,-7.14936181756e-06,1.000921344,0.00120772
2004-05-14,176.0541,99915.2345,16.9,100091.2886,-8.45021444573e-06,1.000912886,0.001216178
2004-05-17,173.3215,99915.2345,16.9,100088.556,-2.73010772287e-05,1.00088556,0.001243504
2004-05-18,176.0541,99915.2345,16.9,100091.2886,2.73018225978e-05,1.000912886,0.001216178
2004-05-19,172.2155,99915.2345,16.9,100087.45,-3.83509899181e-05,1.0008745,0.001254564
2004-05-20,173.777,99915.2345,16.9,100089.0115,1.56013566135e-05,1.000890115,0.001238949
2004-05-21,176.3794,99915.2345,16.9,100091.6139,2.60008562478e-05,1.000916139,0.001212925
2004-05-24,177.8758,99915.2345,16.9,100093.1103,1.49503034439e-05,1.000931103,0.001197961
2004-05-25,184.8373,99915.2345,16.9,100100.0718,6.95502415615e-05,1.001000718,0.001128346
2004-05-26,185.4879,99915.2345,16.9,100100.7224,6.49949583753e-06,1.001007224,0.00112184
2004-05-27,183.2758,99915.2345,16.9,100098.5103,-2.2098741617e-05,1.000985103,0.001143961
2004-05-28,182.5601,99915.2345,16.9,100097.7946,-7.14995655637e-06,1.000977946,0.001151118
2004-06-01,182.5601,99915.2345,16.9,100097.7946,0.0,1.000977946,0.001151118
2004-06-02,188.1554,99915.2345,16.9,100103.3899,5.58983344474e-05,1.001033899,0.001095165
2004-06-03,184.7722,99915.2345,16.9,100100.0067,-3.37970572563e-05,1.001000067,0.001128997
2004-06-04,187.2445,99915.2345,16.9,100102.479,2.46983000451e-05,1.00102479,0.001104274
2004-06-07,193.9458,99915.2345,16.9,100109.1803,6.69443960524e-05,1.001091803,0.001037261
2004-06-08,197.459,99915.2345,16.9,100112.6935,3.50936846099e-05,1.001126935,0.001002129
2004-06-09,196.4831,99915.2345,16.9,100111.7176,-9.74801462117e-06,1.001117176,0.001011888
2004-06-10,199.9964,99915.2345,16.9,100115.2309,3.50937940556e-05,1.001152309,0.000976754999999
2004-06-14,195.9626,99915.2345,16.9,100111.1971,-4.02915716594e-05,1.001111971,0.001017093
2004-06-15,199.6711,99915.2345,16.9,100114.9056,3.70438083594e-05,1.001149056,0.000980007999999
2004-06-16,213.0085,99915.2345,16.9,100128.243,0.0001332209217,1.00128243,0.000846634
2004-06-17,213.4639,99915.2345,16.9,100128.6984,4.54816729389e-06,1.001286984,0.00084208
2004-06-18,214.1145,99915.2345,16.9,100129.349,6.49763764415e-06,1.00129349,0.000835574
2004-06-21,210.341,99915.2345,16.9,100125.5755,-3.76862532083e-05,1.001255755,0.000873309
2004-06-22,214.7001,99915.2345,16.9,100129.9346,4.35363290372e-05,1.001299346,0.000829718
2004-06-23,219.2543,99915.2345,16.9,100134.4888,4.54829019731e-05,1.001344888,0.000784176
2004-06-24,215.8712,99915.2345,16.9,100131.1057,-3.37855622029e-05,1.001311057,0.000818007
2004-06-25,219.2543,99915.2345,16.9,100134.4888,3.37867037057e-05,1.001344888,0.000784176
2004-06-28,211.382,99915.2345,16.9,100126.6165,-7.86172685789e-05,1.001266165,0.000862899
2004-06-29,211.4471,99915.2345,16.9,100126.6816,6.5017676909e-07,1.001266816,0.000862248
2004-06-30,211.7073,99915.2345,16.9,100126.9418,2.59870791508e-06,1.001269418,0.000859646
2004-07-01,210.1459,99915.2345,16.9,100125.3804,-1.55942044361e-05,1.001253804,0.00087526
2004-07-02,202.2084,99915.2345,16.9,100117.4429,-7.92756039307e-05,1.001174429,0.000954635
2004-07-06,201.3627,99915.2345,16.9,100116.5972,-8.44707950487e-06,1.001165972,0.000963092
2004-07-07,197.7193,99915.2345,16.9,100112.9538,-3.63915684501e-05,1.001129538,0.000999526
2004-07-08,196.0927,99915.2345,16.9,100111.3272,-1.62476476646e-05,1.001113272,0.001015792
2004-07-09,195.3771,99915.2345,16.9,100110.6116,-7.14804228463e-06,1.001106116,0.001022948
2004-07-12,189.5867,99915.2345,16.9,100104.8212,-5.7840022226e-05,1.001048212,0.001080852
2004-07-13,190.1072,99915.2345,16.9,100105.3417,5.19954976963e-06,1.001053417,0.001075647
2004-07-14,192.4493,99915.2345,16.9,100107.6838,2.33963538829e-05,1.001076838,0.001052226
2004-07-15,214.2447,99915.2345,16.9,100129.4792,0.000217719551314,1.001294792,0.000834272
2004-07-16,209.4952,99915.2345,16.9,100124.7297,-4.74335833757e-05,1.001247297,0.000881767
2004-07-19,207.9988,99915.2345,16.9,100123.2333,-1.49453586989e-05,1.001232333,0.000896731
2004-07-20,209.4952,99915.2345,16.9,100124.7297,1.49455820662e-05,1.001247297,0.000881767
2004-07-21,205.7217,99915.2345,16.9,100120.9562,-3.76879918809e-05,1.001209562,0.000919502
2004-07-22,206.1121,99915.2345,16.9,100121.3466,3.89928357469e-06,1.001213466,0.000915598
2004-07-23,199.7361,99915.2345,16.9,100114.9706,-6.36827231807e-05,1.001149706,0.000979358
