date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,lag1,lag2,lag3,lag4,lag5,return,return1,return2,return3,return4,return5,EWMA_5,Rate of Change,CCI,ForceIndex
2015-04-30,4788.412,4818.725,4749.886,4749.485,399727456.0,-24.44,-0.51,4755.261,4699.423,4510.263,479330489.6,513985395.2,461275035.2,4774.326,4741.861,4807.592,4702.641,4740.892,-0.511904717022,0.6846468085,-1.36723332596,2.23174594871,-0.806831288289,0.0227435085005,4743.3591614,0.00189711134529,35.4523963379,3595148739.26
2015-05-04,4757.637,4795.915,4787.741,4699.398,377843840.0,37.855,0.8,4772.281,4718.584,4543.411,458868672.0,496489510.4,463213702.4,4749.886,4774.326,4741.861,4807.592,4702.641,0.796966495617,-0.511904717022,0.6846468085,-1.36723332596,2.23174594871,-0.806831288289,4758.1531076,0.0180962144463,-35.6549749711,32154510784.0
2015-05-05,4785.192,4785.192,4596.837,4572.983,460419616.0,-190.904,-3.99,4730.13,4726.075,4564.726,448337286.4,473887561.6,470169494.4,4787.741,4749.886,4774.326,4741.861,4807.592,-3.98735019292,0.796966495617,-0.511904717022,0.6846468085,-1.36723332596,2.23174594871,4704.38107173,-0.0438379546351,-118.368599196,-97035736170.1
2015-05-06,4626.231,4700.909,4553.327,4511.761,376073696.0,-43.51,-0.95,4692.423,4719.492,4579.39,401824320.0,462463433.6,468205046.4,4596.837,4787.741,4749.886,4774.326,4741.861,-0.946520400876,-3.98735019292,0.796966495617,-0.511904717022,0.6846468085,-1.36723332596,4654.02971449,-0.0397594952699,-95.7611427797,-70902678201.7
2015-05-07,4520.818,4546.338,4470.089,4467.459,297759200.0,-83.238,-1.83,4631.576,4692.519,4588.105,382364761.6,440617974.4,460159171.2,4553.327,4596.837,4787.741,4749.886,4774.326,-1.82806989263,-0.946520400876,-3.98735019292,0.796966495617,-0.511904717022,0.6846468085,4592.71614299,-0.0637235496696,-90.2819452547,-90589365730.4
2015-05-08,4515.554,4559.058,4558.404,4445.592,302407968.0,88.315,1.98,4593.28,4674.27,4602.918,362900864.0,421115676.8,453294574.4,4470.089,4553.327,4596.837,4787.741,4749.886,1.97568773239,-1.82806989263,-0.946520400876,-3.98735019292,0.796966495617,-0.511904717022,4581.278762,-0.0403129675112,-51.209751289,-57905682528.6
2015-05-11,4582.091,4690.954,4690.532,4535.149,373838432.0,132.128,2.9,4573.838,4673.059,4620.224,362099782.4,410484227.2,454576987.2,4558.404,4470.089,4553.327,4596.837,4787.741,2.89855835507,1.97568773239,-1.82806989263,-0.946520400876,-3.98735019292,0.796966495617,4617.696508,-0.0203037298801,57.2872670953,-36340460136.3
2015-05-12,4692.122,4748.004,4747.421,4660.016,377053888.0,56.889,1.21,4603.955,4667.042,4636.541,345426636.8,396881961.6,451722030.4,4690.532,4558.404,4470.089,4553.327,4596.837,1.2128474979,2.89855835507,1.97568773239,-1.82806989263,-0.946520400876,-3.98735019292,4660.93800533,0.0327581769813,92.9763798808,56778282670.6
2015-05-13,4746.713,4758.002,4718.436,4678.845,370730432.0,-28.985,-0.61,4636.976,4664.7,4650.554,344357984.0,373091152.0,448536945.6,4747.421,4690.532,4558.404,4470.089,4553.327,-0.610542018498,1.2128474979,2.89855835507,1.97568773239,-1.82806989263,-0.946520400876,4680.10400355,0.0362611778157,62.772994019,61210930897.1
2015-05-14,4717.955,4735.284,4700.778,4670.168,337725152.0,-17.658,-0.37,4683.114,4657.345,4666.567,352351174.4,367357968.0,441815496.0,4718.436,4747.421,4690.532,4558.404,4470.089,-0.374234174205,-0.610542018498,1.2128474979,2.89855835507,1.97568773239,-1.82806989263,4686.9953357,0.051607249878,33.4876290685,77909477589.7
2015-05-15,4690.755,4690.755,4617.47,4592.05,328431168.0,-83.308,-1.77,4694.927,4644.103,4671.763,357555814.4,360228339.2,437106867.2,4700.778,4718.436,4747.421,4690.532,4558.404,-1.77221727978,-0.374234174205,-0.610542018498,1.2128474979,2.89855835507,1.97568773239,4663.8202238,0.0129576053373,-76.3126688308,19399115369.1
2015-05-18,4582.058,4623.383,4575.14,4565.061,269180480.0,-42.33,-0.92,4671.849,4622.843,4670.714,336624224.0,349362003.2,422925756.8,4617.47,4700.778,4718.436,4747.421,4690.532,-0.916735788213,-1.77221727978,-0.374234174205,-0.610542018498,1.2128474979,2.89855835507,4634.2601492,-0.0246010473865,-95.6016045011,-31061273948.2
2015-05-19,4577.637,4740.005,4731.222,4577.637,314785952.0,156.082,3.41,4668.609,4636.282,4681.179,324170636.8,334798636.8,404343099.2,4575.14,4617.47,4700.778,4718.436,4747.421,3.41152401894,-0.916735788213,-1.77221727978,-0.374234174205,-0.610542018498,1.2128474979,4666.58076613,-0.00341216841734,22.3881426519,-5099217636.45
2015-05-20,4751.572,4843.1,4754.919,4745.21,363180736.0,23.697,0.5,4675.906,4656.441,4687.966,322660697.6,333509340.8,397986387.2,4731.222,4575.14,4617.47,4700.778,4718.436,0.500864258748,3.41152401894,-0.916735788213,-1.77221727978,-0.374234174205,-0.610542018498,4696.02684409,0.00773201120032,94.5574739885,13249922791.5
2015-05-21,4768.689,4841.615,4840.976,4746.029,305054528.0,86.057,1.81,4703.945,4693.53,4693.025,316126572.8,334238873.6,387428424.0,4754.919,4731.222,4575.14,4617.47,4700.778,1.80985207109,0.500864258748,3.41152401894,-0.916735788213,-1.77221727978,-0.374234174205,4744.34322939,0.029824424808,77.8457987321,42768034716.5
2015-05-22,4895.925,4951.991,4951.335,4870.598,455846720.0,110.359,2.28,4770.718,4732.823,4703.547,341609683.2,349582748.8,385349212.8,4840.976,4754.919,4731.222,4575.14,4617.47,2.27968492304,1.80985207109,0.500864258748,3.41152401894,-0.916735788213,-1.77221727978,4813.34048626,0.0723047469718,87.2026132841,1.52191265173e+11
2015-05-25,4949.11,5099.839,5099.495,4949.11,465736576.0,148.16,2.99,4875.589,4773.719,4723.389,380920902.4,358772563.2,384628395.2,4951.335,4840.976,4754.919,4731.222,4575.14,2.99232429234,2.27968492304,1.80985207109,0.500864258748,3.41152401894,-0.916735788213,4908.72532417,0.114609607575,94.4579215529,2.44211302308e+11
2015-05-26,5140.798,5199.295,5198.918,5063.146,487949344.0,99.423,1.95,4969.129,4818.869,4742.956,415553580.8,369862108.8,383372035.2,5099.495,4951.335,4840.976,4754.919,4731.222,1.94966364316,2.99232429234,2.27968492304,1.80985207109,0.500864258748,3.41152401894,5005.45621612,0.0988531081399,88.5185073224,2.28211956391e+11
2015-05-27,5216.17,5226.844,5181.434,5126.861,470798720.0,-17.484,-0.34,5054.432,4865.169,4764.934,437077177.6,379868937.6,376480044.8,5198.918,5099.495,4951.335,4840.976,4754.919,-0.336300745655,1.94966364316,2.99232429234,2.27968492304,1.80985207109,0.500864258748,5064.11547741,0.0896997404162,66.3837397324,2.00802716061e+11
2015-05-28,5174.101,5213.183,4834.007,4831.329,571829056.0,-347.427,-6.71,5053.038,4878.492,4767.918,490432083.2,403279328.0,385318648.0,5181.434,5198.918,5099.495,4951.335,4840.976,-6.70522870696,-0.336300745655,1.94966364316,2.99232429234,2.27968492304,1.80985207109,4987.41265161,-0.00143958573643,-55.2354356313,-3985076691.26
2015-05-29,4839.53,4924.303,4840.829,4665.521,427878848.0,6.822,0.14,5030.937,4900.828,4772.466,484838508.8,413224096.0,386726217.6,4834.007,5181.434,5198.918,5099.495,4951.335,0.141125157659,-6.70522870696,-0.336300745655,1.94966364316,2.99232429234,2.27968492304,4938.5514344,-0.0223184252328,-97.2681537747,-47283179977.1
2015-06-01,4862.756,5079.319,5076.179,4835.774,417503744.0,235.35,4.86,5026.273,4950.931,4786.887,475191942.4,428056422.4,388709212.8,4840.829,4834.007,5181.434,5198.918,5099.495,4.8617705769,0.141125157659,-6.70522870696,-0.336300745655,1.94966364316,2.99232429234,4984.4272896,-0.00457221744506,-10.0260473772,-9734517295.1
2015-06-02,5091.272,5162.556,5161.87,5047.081,412973184.0,85.691,1.69,5018.864,4993.996,4815.139,460196710.4,437875145.6,386336891.2,5076.179,4840.829,4834.007,5181.434,5198.918,1.68810043933,4.8617705769,0.141125157659,-6.70522870696,-0.336300745655,1.94966364316,5043.57485974,-0.00712609816119,50.6585505871,-15299830520.8
2015-06-03,5176.597,5186.967,5143.59,5059.495,414258272.0,-18.28,-0.35,5011.295,5032.863,4844.652,448888620.8,442982899.2,388246120.0,5161.87,5076.179,4840.829,4834.007,5181.434,-0.354135226187,1.68810043933,4.8617705769,0.141125157659,-6.70522870696,-0.336300745655,5076.91323982,-0.00730376957421,63.5212475591,-15677190045.6
2015-06-04,5156.012,5194.233,5181.416,4863.465,482767264.0,37.826,0.73,5080.777,5066.907,4880.219,431076262.4,460754172.8,397496523.2,5143.59,5161.87,5076.179,4840.829,4834.007,0.735400760947,-0.354135226187,1.68810043933,4.8617705769,0.141125157659,-6.70522870696,5111.74749322,0.0718677072665,25.8497220509,1.67717692419e+11
2015-06-05,5254.905,5288.34,5230.552,5104.178,545961216.0,49.136,0.95,5158.721,5094.829,4913.826,454692736.0,469765622.4,409674185.6,5181.416,5143.59,5161.87,5076.179,4840.829,0.948312198827,0.735400760947,-0.354135226187,1.68810043933,4.8617705769,0.141125157659,5151.34899548,0.0805074915887,86.4926651965,2.12773642983e+11
2015-06-08,5259.408,5370.609,5353.751,5202.595,637313216.0,123.199,2.35,5214.236,5120.255,4946.987,498654630.4,486923286.4,422847924.8,5230.552,5181.416,5143.59,5161.87,5076.179,2.35537281725,0.948312198827,0.735400760947,-0.354135226187,1.68810043933,4.8617705769,5218.81633032,0.0546812868498,102.569172078,1.76900303992e+11
2015-06-09,5379.47,5380.426,5317.461,5251.208,570427264.0,-36.29,-0.68,5245.354,5132.109,4975.489,530145446.4,495171078.4,432516593.6,5353.751,5230.552,5181.416,5143.59,5161.87,-0.677842507057,2.35537281725,0.948312198827,0.735400760947,-0.354135226187,1.68810043933,5251.69788688,0.030142370885,68.1590318389,88753348433.0
2015-06-10,5254.304,5374.83,5309.112,5209.68,442165664.0,-8.349,-0.16,5278.458,5144.877,5005.023,535726924.8,492307772.8,436088355.2,5317.461,5353.751,5230.552,5181.416,5143.59,-0.157011024622,-0.677842507057,2.35537281725,0.948312198827,0.735400760947,-0.354135226187,5270.83592459,0.032180247648,36.8658097806,73188145036.6
2015-06-11,5305.141,5329.295,5306.59,5248.163,392338752.0,-2.522,-0.05,5303.493,5192.135,5035.313,517641222.4,474358742.4,438819035.2,5309.112,5317.461,5353.751,5230.552,5181.416,-0.047503235946,-0.157011024622,-0.677842507057,2.35537281725,0.948312198827,0.735400760947,5282.75394972,0.024158260985,14.4421399935,49110610942.8
2015-06-12,5329.278,5351.648,5335.115,5283.086,430131392.0,28.525,0.54,5324.406,5241.564,5071.196,494475257.6,474583996.8,443904046.4,5306.59,5309.112,5317.461,5353.751,5230.552,0.537539172991,-0.047503235946,-0.157011024622,-0.677842507057,2.35537281725,0.948312198827,5300.20763315,0.0199908155009,83.0008733546,44975828741.7
2015-06-15,5354.014,5362.452,5221.167,5207.308,475745696.0,-113.948,-2.14,5297.889,5256.062,5103.497,462161753.6,480408192.0,454232307.2,5335.115,5306.59,5309.112,5317.461,5353.751,-2.13581150547,0.537539172991,-0.047503235946,-0.157011024622,-0.677842507057,2.35537281725,5273.86075543,-0.0247646930162,-101.895985042,-63076267358.5
2015-06-16,5165.025,5204.303,5064.821,5015.265,411675648.0,-156.346,-2.99,5247.361,5246.358,5120.177,430411430.4,480278438.4,459076792.0,5221.167,5335.115,5306.59,5309.112,5317.461,-2.99446464746,-2.13581150547,0.537539172991,-0.047503235946,-0.157011024622,-0.677842507057,5204.18083696,-0.0475113968866,-116.054867007,-1.04005735711e+11
2015-06-17,5072.306,5158.367,5138.831,4949.293,397124192.0,74.01,1.46,5213.305,5245.882,5139.372,421403136.0,478565030.4,460773964.8,5064.821,5221.167,5335.115,5306.59,5309.112,1.46125598516,-2.99446464746,-2.13581150547,0.537539172991,-0.047503235946,-0.157011024622,5182.39755797,-0.0320733486127,-75.4005970882,-67622704538.0
2015-06-18,5107.695,5121.218,4930.549,4926.429,364395808.0,-208.282,-4.05,5138.097,5220.795,5143.851,415814547.2,466727884.8,463741028.8,5138.831,5064.821,5221.167,5335.115,5306.59,-4.05310079277,1.46125598516,-2.99446464746,-2.13581150547,0.537539172991,-0.047503235946,5098.44803865,-0.0708630212622,-77.0507855976,-1.37027764036e+11
2015-06-19,4847.057,4910.45,4637.052,4634.691,358104736.0,-293.497,-5.95,4998.484,5161.445,5128.137,401409216.0,447942236.8,458853929.6,4930.549,5138.831,5064.821,5221.167,5335.115,-5.95262312574,-4.05310079277,1.46125598516,-2.99446464746,-2.13581150547,0.537539172991,4944.6493591,-0.130843102726,-103.394487242,-2.49979666326e+11
2015-06-23,4641.425,4786.955,4786.091,4455.33,365087936.0,149.039,3.21,4911.469,5104.679,5112.467,379277664.0,420719708.8,453821497.6,4637.052,4930.549,5138.831,5064.821,5221.167,3.21408946891,-5.95262312574,-4.05310079277,1.46125598516,-2.99446464746,-2.13581150547,4891.79657273,-0.083329263362,-79.8641389872,-1.58840998843e+11
2015-06-24,4811.595,4883.732,4880.126,4744.306,434638720.0,94.035,1.97,4874.53,5060.945,5096.527,383870278.4,407140854.4,451155966.4,4786.091,4637.052,4930.549,5138.831,5064.821,1.96475578922,3.21408946891,-5.95262312574,-4.05310079277,1.46125598516,-2.99446464746,4887.90638182,-0.0364662443154,-10.3784314181,-80275598390.4
2015-06-25,4906.242,4919.263,4706.516,4667.224,446135968.0,-173.61,-3.56,4788.067,5000.686,5072.781,393672633.6,407537884.8,449922828.8,4880.126,4786.091,4637.052,4930.549,5138.831,-3.55749011398,1.96475578922,3.21408946891,-5.95262312574,-4.05310079277,1.46125598516,4827.44292121,-0.0841271098427,-18.996188881,-1.92871271006e+11
2015-06-26,4573.872,4650.186,4336.195,4278.675,446639776.0,-370.321,-7.87,4669.196,4903.646,5047.891,410121427.2,412967987.2,443663364.8,4706.516,4880.126,4786.091,4637.052,4930.549,-7.86826178855,-3.55749011398,1.96475578922,3.21408946891,-5.95262312574,-4.05310079277,4663.69361414,-0.120545196894,-110.895012591,-2.65462137425e+11
2015-06-29,4446.842,4451.166,4191.549,4000.926,525662496.0,-144.646,-3.34,4580.095,4789.29,5015.427,443632979.2,422521097.6,448552547.2,4336.195,4706.516,4880.126,4786.091,4637.052,-3.33578171646,-7.86826178855,-3.55749011398,1.96475578922,3.21408946891,-5.95262312574,4506.3120761,-0.0960746180979,-94.892709551,-2.34184218955e+11
2015-06-30,4161.067,4475.767,4472.998,4016.013,527045280.0,281.449,6.71,4517.477,4714.473,4985.268,476024448.0,427651056.0,454029624.0,4191.549,4336.195,4706.516,4880.126,4786.091,6.71467755715,-3.33578171646,-7.86826178855,-3.55749011398,1.96475578922,3.21408946891,4495.20738406,-0.0654172684974,-46.1434870417,-1.65014187851e+11
2015-07-01,4408.984,4526.127,4253.021,4235.696,431721408.0,-219.977,-4.92,4392.056,4633.293,4939.825,475440985.6,429655632.0,454967035.2,4472.998,4191.549,4336.195,4706.516,4880.126,-4.91788728723,6.71467755715,-3.33578171646,-7.86826178855,-3.55749011398,1.96475578922,4414.47858938,-0.128501805076,-23.4022995563,-2.70734653564e+11
2015-07-02,4287.734,4312.19,4107.996,4000.061,457062208.0,-145.025,-3.41,4272.352,4530.209,4888.045,477626233.6,435649433.6,457107232.0,4253.021,4472.998,4191.549,4336.195,4706.516,-3.40992908335,-4.91788728723,6.71467755715,-3.33578171646,-7.86826178855,-3.55749011398,4312.31772625,-0.127168376778,-88.8183509843,-2.73560872732e+11
2015-07-03,4017.202,4164.629,3885.917,3785.902,429300864.0,-222.079,-5.41,4182.296,4425.746,4823.271,474158451.2,442139939.2,454433912.0,4107.996,4253.021,4472.998,4191.549,4336.195,-5.40601792212,-3.40992908335,-4.91788728723,6.71467755715,-3.33578171646,-7.86826178855,4170.18415083,-0.10384173221,-102.831398736,-1.9330473444e+11
2015-07-06,4218.266,4218.266,3998.537,3832.468,648094528.0,112.62,2.9,4143.694,4361.895,4761.67,498644857.6,471138918.4,459540577.6,3885.917,4107.996,4253.021,4472.998,4191.549,2.8981576292,-5.40601792212,-3.40992908335,-4.91788728723,6.71467755715,-3.33578171646,4112.96843389,-0.0460478930343,-51.3447323758,-1.25090021038e+11
2015-07-07,3877.854,3960.636,3928.003,3743.624,679385024.0,-70.534,-1.76,4034.695,4276.086,4690.382,529112806.4,502568627.2,461644168.0,3998.537,3885.917,4107.996,4253.021,4472.998,-1.76399518124,2.8981576292,-5.40601792212,-3.40992908335,-4.91788728723,6.71467755715,4051.31328926,-0.121841100756,-68.266754415,-3.70261441155e+11
2015-07-08,3651.06,3762.622,3663.038,3612.254,581467072.0,-264.965,-6.75,3916.698,4154.377,4607.661,559061939.2,517251462.4,462196158.4,3928.003,3998.537,3885.917,4107.996,4253.021,-6.74553965463,-1.76399518124,2.8981576292,-5.40601792212,-3.40992908335,-4.91788728723,3921.88819284,-0.138720923315,-98.2164411966,-3.4305568754e+11
2015-07-09,3621.68,3930.264,3897.626,3537.826,503870624.0,234.588,6.4,3874.624,4073.488,4537.087,568423622.4,523024928.0,465281406.4,3663.038,3928.003,3998.537,3885.917,4107.996,6.4041923671,-6.74553965463,-1.76399518124,2.8981576292,-5.40601792212,-3.40992908335,3913.80079523,-0.0512098843329,-36.7693279125,-1.05999263171e+11
2015-07-10,3916.272,4179.111,4106.556,3887.551,500701792.0,208.93,5.36,3918.752,4050.524,4477.085,582703808.0,528431129.6,470699558.4,3897.626,3663.038,3928.003,3998.537,3885.917,5.36044248473,6.4041923671,-6.74553965463,-1.76399518124,2.8981576292,-5.40601792212,3978.05253015,0.0567791334709,73.7549327502,1.10474342685e+11
2015-07-13,4132.231,4278.161,4211.812,4072.43,502092192.0,105.256,2.56,3961.407,4052.55,4420.92,553503340.8,526074099.2,474297598.4,4106.556,3897.626,3663.038,3928.003,3998.537,2.56312101917,5.36044248473,6.4041923671,-6.74553965463,-1.76399518124,2.8981576292,4055.97235343,0.053338258468,87.7521343196,1.07083712249e+11
2015-07-14,4178.63,4258.513,4112.149,4062.5,454422016.0,-99.663,-2.37,3998.236,4016.466,4365.469,508510739.2,518811772.8,473231414.4,4211.812,4106.556,3897.626,3663.038,3928.003,-2.36627370832,2.56312101917,5.36044248473,6.4041923671,-6.74553965463,-1.76399518124,4074.69790229,0.0468803104275,51.1884222769,83679996558.3
2015-07-15,4068.88,4114.243,3966.759,3899.508,421956352.0,-145.39,-3.54,4058.98,3987.839,4310.566,476608595.2,517835267.2,473745449.6,4112.149,4211.812,4106.556,3897.626,3663.038,-3.53562091257,-2.36627370832,2.56312101917,5.36044248473,6.4041923671,-6.74553965463,4038.71826819,0.0829150557543,-17.3749187954,1.28157005186e+11
2015-07-16,3949.639,4067.022,3997.356,3856.321,330531360.0,30.597,0.77,4078.926,3976.775,4253.492,441940742.4,505182182.4,470415808.0,3966.759,4112.149,4211.812,4106.556,3897.626,0.771334986572,-3.53562091257,-2.36627370832,2.56312101917,5.36044248473,6.4041923671,4024.93084546,0.0255873703634,-70.0543739028,32963892532.8
2015-07-17,4023.757,4190.186,4151.496,4000.231,331107136.0,154.14,3.86,4087.914,4003.333,4214.54,408021811.2,495362809.6,468751374.4,3997.356,3966.759,4112.149,4211.812,4106.556,3.85604884829,0.771334986572,-3.53562091257,-2.36627370832,2.56312101917,5.36044248473,4067.11923031,0.0109434767236,22.1755708456,14879954691.8
2015-07-20,4157.06,4221.693,4160.612,4106.389,352673472.0,9.116,0.22,4077.674,4019.541,4190.718,378138067.2,465820704.0,468479811.2,4151.496,3997.356,3966.759,4112.149,4211.812,0.219583494721,3.85604884829,0.771334986572,-3.53562091257,-2.36627370832,2.56312101917,4098.28348687,-0.0121562880774,64.5928504166,-18056881766.4
2015-07-21,4109.761,4201.482,4166.006,4081.704,318374944.0,5.394,0.13,4088.446,4043.341,4159.713,350928652.8,429719696.0,466144161.6,4160.612,4151.496,3997.356,3966.759,4112.149,0.129644388854,0.219583494721,3.85604884829,0.771334986572,-3.53562091257,-2.36627370832,4120.85765791,0.0130970448785,53.1758737397,17146719359.0
2015-07-22,4148.56,4187.431,4157.16,4094.712,318945984.0,-8.846,-0.21,4126.526,4092.753,4123.565,330326579.2,403467587.2,460359524.8,4166.006,4160.612,4151.496,3997.356,3966.759,-0.212337668261,0.129644388854,0.219583494721,3.85604884829,0.771334986572,-3.53562091257,4132.95843861,0.0479991348101,31.7243411853,60727634299.6
2015-07-23,4158.932,4262.062,4250.805,4148.824,354471744.0,93.645,2.25,4177.216,4128.071,4100.78,335114656.0,388527699.2,455776313.6,4157.16,4166.006,4160.612,4151.496,3997.356,2.25261957683,-0.212337668261,0.129644388854,0.219583494721,3.85604884829,0.771334986572,4172.24062574,0.0634041601499,105.783311365,89840509045.1
2015-07-24,4255.198,4299.65,4176.279,4154.617,392045376.0,-74.526,-1.75,4182.172,4135.043,4092.784,347302304.0,377662057.6,453046593.6,4250.805,4157.16,4166.006,4160.612,4151.496,-1.75322086052,2.25261957683,-0.212337668261,0.129644388854,0.219583494721,3.85604884829,4173.58675049,0.00596965527607,61.5546326647,9716060553.41
2015-07-27,4097.796,4156.313,3818.731,3817.169,365054496.0,-357.548,-8.56,4113.796,4095.735,4074.143,349778508.8,363958288.0,445016193.6,4176.279,4250.805,4157.16,4166.006,4160.612,-8.56140118991,-1.75322086052,2.25261957683,-0.212337668261,0.129644388854,0.219583494721,4055.30150033,-0.082170844097,-114.173837863,-1.24805196147e+11
2015-07-28,3690.974,3883.446,3811.093,3627.421,383527232.0,-7.638,-0.2,4042.814,4065.63,4041.048,362808966.4,356868809.6,437840291.2,3818.731,4176.279,4250.805,4157.16,4166.006,-0.20001408845,-8.56140118991,-1.75322086052,2.25261957683,-0.212337668261,0.129644388854,3973.89866689,-0.0851926281431,-95.868857456,-1.36118800491e+11
2015-07-29,3839.959,3934.003,3930.379,3769.189,276972832.0,119.286,3.13,3997.457,4061.992,4024.915,354414336.0,342370457.6,430102862.4,3811.093,3818.731,4176.279,4250.805,4157.16,3.12996822696,-0.20001408845,-8.56140118991,-1.75322086052,2.25261957683,-0.212337668261,3959.39211126,-0.0545519056279,-41.1440940989,-62812175813.8
2015-07-30,3915.78,3968.534,3815.412,3802.882,271548672.0,-114.967,-2.92,3910.379,4043.797,4010.286,337829721.6,336472188.8,420827185.6,3930.379,3811.093,3818.731,4176.279,4250.805,-2.92508686821,3.12996822696,-0.20001408845,-8.56140118991,-1.75322086052,2.25261957683,3911.39874084,-0.102426011073,-27.6133058334,-1.18230390948e+11
2015-07-31,3777.155,3863.624,3816.699,3757.989,222376768.0,1.287,0.03,3838.463,4010.318,4006.825,303896000.0,325599152.0,410480980.8,3815.412,3930.379,3811.093,3818.731,4176.279,0.0337316127328,-2.92508686821,3.12996822696,-0.20001408845,-8.56140118991,-1.75322086052,3879.83216056,-0.0861005694303,-42.7684557273,-79962238237.4
2015-08-03,3766.072,3829.235,3829.235,3742.578,245805024.0,12.536,0.33,3840.564,3977.18,3998.36,280046105.6,314912307.2,390366505.6,3816.699,3815.412,3930.379,3811.093,3818.731,0.328451365958,0.0337316127328,-2.92508686821,3.12996822696,-0.20001408845,-8.56140118991,3862.96644037,0.0027506519836,-38.5342526766,2581935972.1
2015-08-04,3827.373,3948.449,3948.155,3801.028,220236560.0,118.92,3.11,3867.976,3955.395,3999.368,247387971.2,305098468.8,367409082.4,3829.235,3816.699,3815.412,3930.379,3811.093,3.10558114088,0.328451365958,0.0337316127328,-2.92508686821,3.12996822696,-0.20001408845,3891.36262692,0.0359639609949,76.5613520508,30186063386.7
2015-08-05,3937.623,3962.277,3866.9,3858.66,200484272.0,-81.255,-2.06,3855.28,3926.369,4009.561,232090259.2,293252297.6,348359942.4,3948.155,3829.235,3816.699,3815.412,3930.379,-2.05804989926,3.10558114088,0.328451365958,0.0337316127328,-2.92508686821,3.12996822696,3883.20841794,-0.0161508597517,60.6804764441,-12726541102.3
2015-08-06,3802.928,3888.693,3831.852,3793.237,147278688.0,-35.048,-0.91,3858.568,3884.474,4006.272,207236262.4,272532992.0,330530345.6,3866.9,3948.155,3829.235,3816.699,3815.412,-0.90635909902,-2.05804989926,3.10558114088,0.328451365958,0.0337316127328,-2.92508686821,3866.08961196,0.00430884004139,-16.3357671063,2421261630.72
2015-08-07,3866.43,3926.649,3906.945,3857.908,183349152.0,75.093,1.96,3876.617,3857.54,3996.292,199430739.2,251663369.6,314662713.6,3831.852,3866.9,3948.155,3829.235,3816.699,1.95970512431,-0.90635909902,-2.05804989926,3.10558114088,0.328451365958,0.0337316127328,3879.70807464,0.023645039863,46.0839166957,16546527571.4
2015-08-10,3947.472,4101.731,4084.365,3932.842,306780544.0,177.42,4.54,3927.643,3884.104,3989.919,211625843.2,245835974.4,304897131.2,3906.945,3831.852,3866.9,3948.155,3829.235,4.54114403965,1.95970512431,-0.90635909902,-2.05804989926,3.10558114088,0.328451365958,3947.92704976,0.0666268850044,111.947738186,78268920190.7
2015-08-11,4083.589,4110.133,4066.669,4042.004,322034176.0,-17.696,-0.43,3951.346,3909.661,3987.645,231985366.4,239686668.8,298277739.2,4084.365,3906.945,3831.852,3866.9,3948.155,-0.43326196361,4.54114403965,1.95970512431,-0.90635909902,-2.05804989926,3.10558114088,3987.50769984,0.0300175651665,81.3806141315,38165558334.5
2015-08-12,4025.674,4078.03,4016.126,4015.355,255146192.0,-50.543,-1.24,3981.191,3918.236,3990.114,242917750.4,237504004.8,289937231.2,4066.669,4084.365,3906.945,3831.852,3866.9,-1.24285994262,-0.43326196361,4.54114403965,1.95970512431,-0.90635909902,-2.05804989926,3997.04713323,0.0385906022912,38.6439758321,38074445647.4
2015-08-13,4010.013,4075.7,4075.463,3967.821,242836976.0,59.337,1.48,4029.914,3944.241,3994.019,262029408.0,234632835.2,285552512.0,4016.126,4066.669,4084.365,3906.945,3831.852,1.4774685854,-1.24285994262,-0.43326196361,4.54114403965,1.95970512431,-0.90635909902,4023.18575548,0.0635752633452,21.8037839988,59157758560.3
2015-08-14,4097.918,4113.159,4073.54,4056.727,253392992.0,-1.923,-0.05,4063.233,3969.925,3990.121,276038176.0,237734457.6,281666804.8,4075.463,4016.126,4066.669,4084.365,3906.945,-0.0471848229269,1.4774685854,-1.24285994262,-0.43326196361,4.54114403965,1.95970512431,4039.97050366,0.0426407333607,85.0629064897,42214005502.2
2015-08-17,4058.113,4081.772,4077.872,4009.99,256939632.0,4.332,0.11,4061.934,3994.789,3985.984,266069993.6,238847918.4,276880112.8,4073.54,4075.463,4016.126,4066.669,4084.365,0.106344849934,-0.0471848229269,1.4774685854,-1.24285994262,-0.43326196361,4.54114403965,4052.60433577,-0.00158972080115,-2.74620478952,-1668309030.58
2015-08-18,4084.311,4103.054,3825.412,3816.554,319881056.0,-252.46,-6.19,4013.683,3982.514,3968.955,265639369.6,248812368.0,276955418.4,4077.872,4073.54,4075.463,4016.126,4066.669,-6.19097411591,0.106344849934,-0.0471848229269,1.4774685854,-1.24285994262,-0.43326196361,3976.87355718,-0.0593254577641,-114.662195212,-77173543927.4
2015-08-19,3748.266,3898.74,3886.136,3668.192,269049824.0,60.724,1.59,3987.685,3984.438,3955.403,268420096.0,255668923.2,274460610.4,3825.412,4077.872,4073.54,4075.463,4016.126,1.58738457452,-6.19097411591,0.106344849934,-0.0471848229269,1.4774685854,-1.24285994262,3946.62770479,-0.0323670123896,-97.7887698614,-34973786621.8
